종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-2355,-23672,100537,-199800,▼,-700
'007660,이수페타시스,-763,-10156,133098,-126900,▼,-2600
'000660,SK하이닉스,-160,-9151,570727,-1006000,▼,-7000
'402340,SK스퀘어,-159,-4654,292203,-604000,▼,-7000
'012510,더존비즈온,-459,-4321,94167,+119300,▲,+200
'005380,현대차,-136,-3601,264316,522000,-,0
'021240,코웨이,-367,-3236,88190,+74400,▲,+1400
'329180,HD현대중공업,-50,-2926,588133,-561000,▼,-6000
'105560,KB금융,-226,-2767,122427,-153800,▼,-1900
'011070,LG이노텍,-108,-2603,241844,+295500,▲,+9500
'000270,기아,-186,-2130,114425,-170200,▼,-300
'015760,한국전력,-426,-2084,48897,+49050,▲,+750
'004020,현대제철,-614,-1904,31016,+37100,▲,+1250
'012450,한화에어로스페이스,-21,-1898,925020,-1315000,▼,-60000
'064350,현대로템,-100,-1896,190172,-180700,▼,-5600
'175330,JB금융지주,-760,-1802,23711,30200,-,0
'030000,제일기획,-782,-1734,22170,+21300,▲,+350
'086790,하나금융지주,-183,-1695,92815,-112400,▼,-800
'051910,LG화학,-42,-1644,391297,+308000,▲,+4500
'068270,셀트리온,-86,-1620,188226,-201000,▼,-1000
'251270,넷마블,-296,-1535,51822,+51800,▲,+800
'128940,한미약품,-31,-1410,456561,+555000,▲,+36000
'055550,신한지주,-168,-1297,77194,-96100,▼,-400
'006800,미래에셋증권,-553,-1242,22438,+67900,▲,+1200
'071050,한국금융지주,-72,-1143,159126,+233500,▲,+4500
'281820,케이씨텍,-261,-1107,42353,-49600,▼,-1200
'316140,우리금융지주,-385,-1009,26202,+33800,▲,+200
'012330,현대모비스,-33,-987,297411,-403500,▼,-9500
'005940,NH투자증권,-429,-909,21201,+35300,▲,+1900
'001450,현대해상,-318,-887,27933,+31300,▲,+1000
'032830,삼성생명,-58,-871,149684,-226500,▼,-4000
'000810,삼성화재,-17,-787,473200,-476000,▼,-2500
'071320,지역난방공사,-73,-771,105175,+92600,▲,+2900
'326030,SK바이오팜,-59,-739,126084,+98300,▲,+800
'033780,KT&G,-50,-711,143040,-156200,▼,-800
'229640,LS에코에너지,-186,-688,37054,+45400,▲,+1400
'001720,신영증권,-45,-665,146675,+208000,▲,+1000
'267260,HD현대일렉트릭,-8,-643,817649,-957000,▼,-1000
'003540,대신증권,-228,-633,27724,+40450,▲,+800
'352820,하이브,-21,-606,293063,-347000,▼,-7500
'000100,유한양행,-49,-576,118471,+99700,▲,+1000
'103140,풍산,-57,-572,99823,-99300,▼,-600
'066570,LG전자,-64,-560,88056,+117300,▲,+1100
'00680K,미래에셋증권2우B,-552,-560,10137,+21600,▲,+1400
'039490,키움증권,-20,-547,275849,+464000,▲,+15000
'014680,한솔케미칼,-20,-449,223670,+290000,▲,+6500
'096770,SK이노베이션,-38,-443,117447,+113600,▲,+3300
'017670,SK텔레콤,-79,-421,53540,+78300,▲,+100
'010130,고려아연,-4,-415,1136090,-1605000,▼,-7000
'010060,OCI홀딩스,-37,-406,108515,+205000,▲,+6800
'003550,LG,-47,-386,81378,+94500,▲,+4000
'271560,오리온,-36,-384,106120,+135200,▲,+4600
'161890,한국콜마,-50,-333,66609,+77100,▲,+7300
'086280,현대글로비스,-19,-307,165263,-230000,▼,-500
'272210,한화시스템,-58,-293,50616,-135800,▼,-5200
'000720,현대건설,-47,-290,62086,-167200,▼,-2300
'003490,대한항공,-132,-288,21780,+26150,▲,+1600
'005180,빙그레,-38,-283,75265,+75400,▲,+600
'180640,한진칼,-27,-270,99280,128000,-,0
'001440,대한전선,-104,-252,24210,+30700,▲,+600
'003240,태광산업,-3,-234,789024,+1226000,▲,+80000
'000880,한화,-27,-226,85325,-121000,▼,-600
'457190,이수스페셜티케미컬,-43,-223,51855,-91300,▼,-1000
'018670,SK가스,-8,-217,266117,+266500,▲,+17500
'111770,영원무역,-25,-211,85166,+83300,▲,+2000
'029780,삼성카드,-38,-202,53350,+60200,▲,+400
'031430,신세계인터내셔날,-184,-191,10401,12160,-,0
'494220,UNICORN SK하이닉스밸류체인액티브,-95,-191,20134,-34935,▼,-15
'259960,크래프톤,-7,-186,255752,+236000,▲,+4000
'439260,대한조선,-28,-180,64640,-91200,▼,-3700
'028050,삼성E&A,-70,-180,25804,+39800,▲,+7200
'003690,코리안리,-148,-168,11365,+13250,▲,+150
'079550,LIG넥스원,-4,-168,417715,-664000,▼,-38000
'454910,두산로보틱스,-22,-166,73810,+89800,▲,+600
'293940,신한알파리츠,-282,-157,5576,-5830,▼,-80
'138930,BNK금융지주,-103,-154,15002,+18800,▲,+320
'005810,풍산홀딩스,-41,-154,37038,+38850,▲,+1000
'001430,세아베스틸지주,-56,-150,26690,+65900,▲,+800
'052690,한전기술,-16,-150,92413,+175400,▲,+7400
'012750,에스원,-20,-148,73883,-87600,▼,-200
'100840,SNT에너지,-36,-144,40020,+53800,▲,+12250
'375500,DL이앤씨,-36,-143,40341,+67400,-,+15500
